customer_id,renta,condiciones_conduccion,vacaciones,sector,comunidad_autonoma,familia,tipo_combustible,uso_habitual,cambio,plaza_parking,frecuencia_uso,experiencia_conduccion,car_id,Maker,Version,Price,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible.1,Puertas,Plazas,Marca,target
3160,60000 - 100000,buen clima,montaña,Comercio,Asturias,"Si, pequeña",electrico,uso particular ocasional,Manual,Si,diario,intermedio,2962,Volkswagen Tiguan,2.0TDI Advance DSG,21490,2020,145.948km,150CV,Automatico,"20,000-30,000",Diesel,4,5,Volkswagen,0
3160,60000 - 100000,buen clima,montaña,Comercio,Asturias,"Si, pequeña",electrico,uso particular ocasional,Manual,Si,diario,intermedio,1209,Land Rover Range Rover Evoque,2.0D MHEV S AWD Aut. 150,28890,2020,55.930km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,Land,0
3160,60000 - 100000,buen clima,montaña,Comercio,Asturias,"Si, pequeña",electrico,uso particular ocasional,Manual,Si,diario,intermedio,2360,Renault Clio,Blue dCi Techno,16990,2023,17.011km,100CV,Manual,"15,000-20,000",Diesel,4,5,Renault,0
3160,60000 - 100000,buen clima,montaña,Comercio,Asturias,"Si, pequeña",electrico,uso particular ocasional,Manual,Si,diario,intermedio,3022,Volvo V90 Cross Country,D4 AWD Aut.,30790,2020,75.533km,190CV,Automatico,"30,000-40,000",Diesel,4,5,Volvo,0
1544,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,experto,676,Fiat 500,1.0 Hybrid Monotrim,10890,2024,12.124km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat,0
1544,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,experto,2193,Peugeot 508,SW 1.5 BlueHDi S&S Allure EAT8 130,14090,2020,116.769km,130CV,Automatico,"10,000-15,000",Diesel,4,5,Peugeot,0
1544,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,experto,2825,Volkswagen Golf,Variant 2.0TDI Advance,14190,2019,132.606km,150CV,Manual,"10,000-15,000",Diesel,4,5,Volkswagen,0
1544,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,experto,1580,Nissan Qashqai,E-POWER Acenta 4x2,23890,2023,9.944km,190CV,Automatico,"20,000-30,000",Hibrido,4,5,Nissan,0
1544,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,experto,520,Citroen C4 X,1.5 BlueHDI S&S Plus EAT8 130,17290,2024,23.471km,130CV,Automatico,"15,000-20,000",Diesel,4,5,Citroen,0
1544,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,experto,248,BMW X3,xDrive 20dA,30190,2020,66.732km,190CV,Automatico,"30,000-40,000",Diesel,4,5,BMW,0
1544,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,experto,241,BMW X2,xDrive 25eA M Sport,32390,2021,57.191km,220CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,0
1544,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,experto,2786,Toyota Yaris,125 S-Edition,16090,2023,19.872km,125CV,Manual,"15,000-20,000",Gasolina,4,5,Toyota,0
1544,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,experto,2072,Peugeot 308,1.5BlueHDi S&S Active Pack 130,9990,2021,110.131km,130CV,Manual,"5,000-10,000",Diesel,4,5,Peugeot,0
1544,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,diario,experto,1542,Nissan Qashqai,1.3 DIG-T mHEV 12V N-Connecta 4x2,23190,2023,17.816km,140CV,Manual,"20,000-30,000",Hibrido,4,5,Nissan,0
2944,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,novato,293,CUPRA León,1.5 ETSI DSG,23190,2023,23.638km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,CUPRA,0
2944,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,novato,1347,Mazda Mazda3,2.0 e-Skyactiv-G Homura Aut.,22190,2024,4.870km,122CV,Automatico,"20,000-30,000",Hibrido,4,5,Mazda,0
2944,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,novato,2818,Volkswagen Golf,GTE 1.4 TSI,17590,2020,131.109km,204CV,Automatico,"15,000-20,000",Hibrido,4,5,Volkswagen,0
2944,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,novato,1633,Opel Corsa,1.2T XHL S/S GS 100,12490,2023,14.506km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Opel,0
2944,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,novato,598,Dacia Dokker Comercial,Van 1.6 GLP Essential,8590,2019,147.291km,100CV,Manual,"5,000-10,000",Gasolina,4,5,Dacia,0
2944,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,novato,2564,SEAT León,1.5 TSI S&S Style 130,14190,2020,105.773km,130CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT,0
2944,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,novato,1366,Mercedes Clase A,A 250e 8G-DCT,27290,2020,46.869km,218CV,Automatico,"20,000-30,000",Hibrido,4,5,Mercedes,0
2944,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,novato,368,Citroen C3,Origin 1.2 PureTech S&S Max 110,12690,2024,8.209km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,0
2944,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,novato,1013,Jeep Avenger,1.6BlueHDI Business Standard 115,17190,2024,17.346km,100CV,Manual,"15,000-20,000",Gasolina,4,5,Jeep,0
2944,60000 - 100000,buen clima,playa,Tecnología,Asturias,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,novato,1946,Peugeot 208,1.2 Puretech S&S Allure Pack EAT8 100,15490,2023,18.611km,100CV,Automatico,"15,000-20,000",Gasolina,4,5,Peugeot,0
4429,35000-60000,buen clima,playa,Comercio,Andalucía,No,hibrido,uso particular habitual,Manual,Si,ocasional,novato,2462,Renault Zoe,Life 40 R90,11990,2019,15.878km,90CV,Automatico,"10,000-15,000",Electrico,4,5,Renault,0
4429,35000-60000,buen clima,playa,Comercio,Andalucía,No,hibrido,uso particular habitual,Manual,Si,ocasional,novato,104,Audi Q3,2.0TDI Black Line Ed. quattro S tronic,18990,2016,100.710km,150CV,Automatico,"15,000-20,000",Diesel,4,5,Audi,0
4429,35000-60000,buen clima,playa,Comercio,Andalucía,No,hibrido,uso particular habitual,Manual,Si,ocasional,novato,1825,Peugeot 2008,1.2 PureTech S&S Allure EAT8 130,17290,2024,24.830km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Peugeot,0
4429,35000-60000,buen clima,playa,Comercio,Andalucía,No,hibrido,uso particular habitual,Manual,Si,ocasional,novato,1401,Mercedes Clase GLA,GLA 200d Urban,16690,2016,144.983km,136CV,Automatico,"15,000-20,000",Diesel,4,5,Mercedes,0
4429,35000-60000,buen clima,playa,Comercio,Andalucía,No,hibrido,uso particular habitual,Manual,Si,ocasional,novato,1522,Nissan Qashqai,1.3 DIG-T mHEV 12V Acenta 4x2 Aut.,19590,2022,74.729km,158CV,Manual,"15,000-20,000",Hibrido,4,5,Nissan,0
4429,35000-60000,buen clima,playa,Comercio,Andalucía,No,hibrido,uso particular habitual,Manual,Si,ocasional,novato,2504,SEAT Ateca,1.5 EcoTSI S&S Style XM,19590,2023,39.592km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT,0
4429,35000-60000,buen clima,playa,Comercio,Andalucía,No,hibrido,uso particular habitual,Manual,Si,ocasional,novato,2710,Toyota C-HR,200H Advance,32390,2024,18km,196CV,Automatico,"30,000-40,000",Hibrido,4,5,Toyota,0
4429,35000-60000,buen clima,playa,Comercio,Andalucía,No,hibrido,uso particular habitual,Manual,Si,ocasional,novato,150,BMW Serie 1,116i,15090,2018,84.488km,109CV,Manual,"15,000-20,000",Gasolina,4,5,BMW,0
4429,35000-60000,buen clima,playa,Comercio,Andalucía,No,hibrido,uso particular habitual,Manual,Si,ocasional,novato,1925,Peugeot 208,1.2 Puretech S&S Allure 100,13590,2024,30.425km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot,0
4429,35000-60000,buen clima,playa,Comercio,Andalucía,No,hibrido,uso particular habitual,Manual,Si,ocasional,novato,2109,Peugeot 5008 SUV,1.2 PureTech S&S Allure Pack 130,21390,2024,16.866km,130CV,Manual,"20,000-30,000",Gasolina,4,5,Peugeot,0
671,35000-60000,nieve,ciudad,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,intermedio,207,BMW X1,sDrive 16d Business,21790,2020,34.057km,116CV,Manual,"20,000-30,000",Diesel,4,5,BMW,0
671,35000-60000,nieve,ciudad,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,intermedio,316,Citroen Berlingo,Van BlueHDi S&S Talla M Control 100,12290,2022,102.226km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen,0
671,35000-60000,nieve,ciudad,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,intermedio,77,Audi A8,50 TDI quattro tiptronic,50490,2020,91.139km,286CV,Automatico,"50,000+",Hibrido,4,5,Audi,0
671,35000-60000,nieve,ciudad,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,intermedio,1215,Land Rover Range Rover Velar,2.0 Si4 R-Dynamic S 4WD Aut. 250,48090,2021,45.562km,250CV,Automatico,"40,000-50,000",Gasolina,4,5,Land,0
671,35000-60000,nieve,ciudad,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,intermedio,2543,SEAT Ibiza,1.0 TSI S&S Style 95,10290,2018,115.834km,95CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT,0
671,35000-60000,nieve,ciudad,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,intermedio,493,Citroen C4 X,1.2 PureTech Plus S&S EAT8 130,15890,2024,20.442km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen,0
671,35000-60000,nieve,ciudad,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,intermedio,1812,Peugeot 2008,1.2 PureTech S&S Allure 100,16790,2024,33.011km,100CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot,0
671,35000-60000,nieve,ciudad,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,intermedio,1248,Lynk & Co 01,1.5T PHEV,21790,2022,41.719km,261CV,Automatico,"20,000-30,000",Hibrido,4,5,Lynk,0
671,35000-60000,nieve,ciudad,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,intermedio,2452,Renault Trafic,300h Luxury 4WD,18190,2021,57.992km,120CV,Manual,"15,000-20,000",Diesel,4,5,Renault,0
671,35000-60000,nieve,ciudad,Comercio,Asturias,No,gasolina,uso particular habitual,Manual,No,diario,intermedio,2880,Volkswagen Polo,1.0 TSI R-Line,15890,2020,59.889km,95CV,Manual,"15,000-20,000",Gasolina,4,5,Volkswagen,0
4047,35000-60000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,semanal,novato,1330,Mazda Mazda2,1.5 e-Skyactiv-g Homura,13190,2023,35.350km,75CV,Manual,"10,000-15,000",Hibrido,4,5,Mazda,0
4047,35000-60000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,semanal,novato,390,Citroen C3,Origin 1.2 PureTech S&S Plus 83,11790,2024,18.556km,83CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,0
4047,35000-60000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,semanal,novato,1782,Peugeot 2008,1.2 PureTech S&S Allure 100,15490,2024,33.275km,100CV,Manual,"15,000-20,000",Gasolina,4,5,Peugeot,0
4047,35000-60000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,semanal,novato,2623,Skoda Octavia,Combi 1.4TSI PHEV Style DSG,24590,2021,57.244km,204CV,Automatico,"20,000-30,000",Hibrido,4,5,Skoda,0
4047,35000-60000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,semanal,novato,169,BMW Serie 2,218dA Gran Coupé,19990,2021,140.552km,150CV,Automatico,"15,000-20,000",Diesel,4,5,BMW,0
4047,35000-60000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,semanal,novato,237,BMW X2,xDrive 25eA M Sport,31890,2021,48.978km,220CV,Automatico,"30,000-40,000",Hibrido,4,5,BMW,0
4047,35000-60000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,semanal,novato,422,Citroen C3 Aircross,Puretech S&S C-Series 110,12690,2022,31.544km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,0
4047,35000-60000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,semanal,novato,1980,Peugeot 3008 SUV,1.2 S&S PureTech Style 130,14790,2020,67.396km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot,0
4047,35000-60000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,semanal,novato,2375,Renault Clio,TCe Energy GLP Business,10490,2019,57.845km,90CV,Manual,"10,000-15,000",Gasolina,4,5,Renault,0
4047,35000-60000,nieve,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,semanal,novato,1125,Kia Niro,1.6 PHEV Concept 183,18590,2021,65.339km,183CV,Automatico,"15,000-20,000",Hibrido,4,5,Kia,0
417,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Baleares,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,2374,Renault Clio,E-TECH Híbrido Techno,18190,2022,24.001km,140CV,Automatico,"15,000-20,000",Hibrido,4,5,Renault,0
417,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Baleares,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,1166,Kia Stonic,1.0 T-GDi MHEV Drive 100,13590,2022,73.725km,100CV,Manual,"10,000-15,000",Hibrido,4,5,Kia,0
417,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Baleares,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,2065,Peugeot 308,1.5BlueHDi S&S Active Pack 100,10290,2020,136.791km,100CV,Manual,"10,000-15,000",Diesel,4,5,Peugeot,0
417,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Baleares,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,1124,Kia Niro,1.6 PHEV Concept,18890,2021,70.944km,141CV,Automatico,"15,000-20,000",Hibrido,4,5,Kia,0
417,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Baleares,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,2242,Peugeot Rifter N1,1.5BlueHDI S&S Active Pack Business Standard 100,17690,2024,27.497km,100CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot,0
417,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Baleares,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,2564,SEAT León,1.5 TSI S&S Style 130,14190,2020,105.773km,130CV,Manual,"10,000-15,000",Gasolina,4,5,SEAT,0
417,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Baleares,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,1389,Mercedes Clase CLA,CLA Shooting Brake 200d 7G-DCT,21590,2019,136.133km,136CV,Automatico,"20,000-30,000",Diesel,4,5,Mercedes,0
417,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Baleares,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,2340,Renault Clio,1.5dCi Energy Business,9190,2019,116.776km,90CV,Manual,"5,000-10,000",Diesel,4,5,Renault,0
417,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Baleares,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,1874,Peugeot 2008,1.5BlueHDi S&S Allure 100,14890,2020,59.909km,100CV,Manual,"10,000-15,000",Diesel,4,5,Peugeot,0
417,20000 - 35000,buen clima,ciudad,Turismo y Ocio,Baleares,No,gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,1778,Peugeot 2008,1.2 PureTech S&S Allure 100,14990,2023,24.355km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Peugeot,0
3538,60000 - 100000,nieve,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,248,BMW X3,xDrive 20dA,30190,2020,66.732km,190CV,Automatico,"30,000-40,000",Diesel,4,5,BMW,0
3538,60000 - 100000,nieve,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,686,Fiat 500,1.0 Hybrid Monotrim,11390,2024,12.334km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat,0
3538,60000 - 100000,nieve,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,515,Citroen C4 X,1.2 PureTech You S&S 100,13590,2024,19.093km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,0
3538,60000 - 100000,nieve,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,947,Hyundai Tucson,1.6 TGDI 48V Tecno Sky 4x2,27290,2024,17.774km,150CV,Manual,"20,000-30,000",Hibrido,4,5,Hyundai,0
3538,60000 - 100000,nieve,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,2242,Peugeot Rifter N1,1.5BlueHDI S&S Active Pack Business Standard 100,17690,2024,27.497km,100CV,Manual,"15,000-20,000",Diesel,4,5,Peugeot,0
3538,60000 - 100000,nieve,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,868,Ford Puma,1.0 EcoBoost MHEV ST-Line Design 125,16390,2022,48.298km,125CV,Manual,"15,000-20,000",Hibrido,4,5,Ford,0
3538,60000 - 100000,nieve,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,1039,Jeep Renegade,1.3 PHEV Trailhawk 4x4 Aut. 240,19090,2022,95.113km,240CV,Automatico,"15,000-20,000",Hibrido,4,5,Jeep,0
3538,60000 - 100000,nieve,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,742,Fiat Panda,1.0 Gse City Live Hybrid,11790,2023,11.879km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat,0
3538,60000 - 100000,nieve,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,1859,Peugeot 2008,1.2 VTI PureTech Active,8290,2015,138.717km,82CV,Manual,"5,000-10,000",Gasolina,4,5,Peugeot,0
3538,60000 - 100000,nieve,playa,Salud,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,No,semanal,intermedio,2558,SEAT León,1.5 EcoTSI S&S FR Fast Edition 150,17290,2020,43.558km,150CV,Manual,"15,000-20,000",Gasolina,4,5,SEAT,0
1181,20000 - 35000,nieve,playa,Energía,Baleares,No,gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,1983,Peugeot 3008 SUV,1.5BlueHDi Allure Pack S&S EAT8 130,23690,2024,39.761km,130CV,Automatico,"20,000-30,000",Diesel,4,5,Peugeot,0
1181,20000 - 35000,nieve,playa,Energía,Baleares,No,gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,904,Ford Transit Custom,FT 280 L1 Van Trend EcoBlue Hybrid 130,21990,2022,25.346km,130CV,Manual,"20,000-30,000",Diesel,4,5,Ford,0
1181,20000 - 35000,nieve,playa,Energía,Baleares,No,gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,360,Citroen C3,1.2 PureTech S&S Shine 110,10890,2021,29.427km,110CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen,0
1181,20000 - 35000,nieve,playa,Energía,Baleares,No,gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,1088,Jeep Renegade,T6 Twin Recharge Inscription,19990,2021,33.962km,240CV,Automatico,"15,000-20,000",Hibrido,4,5,Jeep,0
1181,20000 - 35000,nieve,playa,Energía,Baleares,No,gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,1319,Mazda CX-5,2.2 Skyactiv-D Zenith Safety 2WD,20890,2020,100.111km,150CV,Manual,"20,000-30,000",Diesel,4,5,Mazda,0
1181,20000 - 35000,nieve,playa,Energía,Baleares,No,gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,2096,Peugeot 408,Hybrid 180 Allure Pack e-EAT8,26390,2023,55.551km,180CV,Automatico,"20,000-30,000",Hibrido,4,5,Peugeot,0
1181,20000 - 35000,nieve,playa,Energía,Baleares,No,gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,1493,Nissan Qashqai,1.2 DIG-T Acenta 4x2,14590,2017,46.438km,115CV,Manual,"10,000-15,000",Gasolina,4,5,Nissan,0
1181,20000 - 35000,nieve,playa,Energía,Baleares,No,gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,829,Ford Kuga,2.5 Duratec FHEV Titanium 4x2 Aut.,22290,2022,45.777km,191CV,Automatico,"20,000-30,000",Hibrido,4,5,Ford,0
1181,20000 - 35000,nieve,playa,Energía,Baleares,No,gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,1940,Peugeot 208,1.2 Puretech S&S Allure Pack EAT8 100,14090,2023,35.537km,100CV,Automatico,"10,000-15,000",Gasolina,4,5,Peugeot,0
1181,20000 - 35000,nieve,playa,Energía,Baleares,No,gasolina,uso particular ocasional,Automatico,No,semanal,intermedio,3025,Volvo XC40,D4 R-Design AWD Aut.,25490,2018,135.490km,190CV,Automatico,"20,000-30,000",Diesel,4,5,Volvo,0
3494,20000 - 35000,buen clima,montaña,Servicios Financieros,Castilla y León,No,gasolina,uso particular ocasional,Manual,Si,diario,intermedio,264,BMW X6,xDrive 30dA,52890,2020,104.428km,265CV,Automatico,"50,000+",Diesel,4,5,BMW,0
3494,20000 - 35000,buen clima,montaña,Servicios Financieros,Castilla y León,No,gasolina,uso particular ocasional,Manual,Si,diario,intermedio,1199,Land Rover Range Rover Evoque,2.0D MHEV S AWD Aut. 150,23090,2020,90.661km,150CV,Automatico,"20,000-30,000",Hibrido,4,5,Land,0
